Depot Code,Client Code,Create Date,Whse Zone,Whse Location,Reserved Zone,Reserved Location,Avail,Phys,Case Number,Inb MO#,Status,Article ID,Description,Quantity,Unit Of Measure,Case Weight Actual,Case Volume Actual,MLP Pack Class Type,MLP Class Qty,MLP Class
U45,SUNPCA01  ,6/12/2017,SOS,RYB068    ,   ,          ,Y,Y,IPS01008185      ,U450937084,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/12/2017,SOS,RYB068    ,   ,          ,Y,Y,IPS01008186      ,U450937084,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/12/2017,SOS,RYB068    ,   ,          ,Y,Y,IPS01008187      ,U450937084,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/12/2017,SOS,RYB068    ,   ,          ,Y,Y,IPS01008188      ,U450937084,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/12/2017,SOS,RYB082    ,   ,          ,Y,Y,IPS01008134      ,U450937064,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/12/2017,SOS,RYB082    ,   ,          ,Y,Y,IPS01008135      ,U450937064,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/12/2017,SOS,RYB082    ,   ,          ,Y,Y,IPS01008136      ,U450937064,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/12/2017,SOS,RYB082    ,   ,          ,Y,Y,IPS01008137      ,U450937064,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/12/2017,SOS,RYB082    ,   ,          ,Y,Y,IPS01008138      ,U450937064,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/12/2017,SOS,RYB082    ,   ,          ,Y,Y,IPS01008140      ,U450937064,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/12/2017,SOS,RYB082    ,   ,          ,Y,Y,IPS01008174      ,U450937064,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/12/2017,SOS,RYB084    ,   ,          ,Y,Y,IPS01008127      ,U450937064,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/12/2017,SOS,RYB084    ,   ,          ,Y,Y,IPS01008128      ,U450937064,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/12/2017,SOS,RYB084    ,   ,          ,Y,Y,IPS01008129      ,U450937064,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/12/2017,SOS,RYB084    ,   ,          ,Y,Y,IPS01008130      ,U450937064,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/12/2017,SOS,RYB084    ,   ,          ,Y,Y,IPS01008131      ,U450937064,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/12/2017,SOS,RYB084    ,   ,          ,Y,Y,IPS01008132      ,U450937064,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/12/2017,SOS,RYB084    ,   ,          ,Y,Y,IPS01008133      ,U450937064,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/12/2017,SOS,RYC038    ,   ,          ,Y,Y,IPS01008181      ,U450937084,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/12/2017,SOS,RYC040    ,   ,          ,Y,Y,IPS01008180      ,U450937084,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/14/2017,SOS,RYA124    ,   ,          ,Y,Y,IPS01008356      ,U450937794,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/14/2017,SOS,RYA124    ,   ,          ,Y,Y,IPS01008357      ,U450937794,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/14/2017,SOS,RYA124    ,   ,          ,Y,Y,IPS01008358      ,U450937794,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/14/2017,SOS,RYA124    ,   ,          ,Y,Y,IPS01008359      ,U450937794,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/14/2017,SOS,RYA126    ,   ,          ,Y,Y,IPS01008346      ,U450937794,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/14/2017,SOS,RYA126    ,   ,          ,Y,Y,IPS01008347      ,U450937794,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/14/2017,SOS,RYA126    ,   ,          ,Y,Y,IPS01008348      ,U450937794,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/14/2017,SOS,RYA126    ,   ,          ,Y,Y,IPS01008355      ,U450937794,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/14/2017,SOS,RYA128    ,   ,          ,Y,Y,IPS01008349      ,U450937794,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/14/2017,SOS,RYA128    ,   ,          ,Y,Y,IPS01008350      ,U450937794,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/14/2017,SOS,RYA128    ,   ,          ,Y,Y,IPS01008351      ,U450937794,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/14/2017,SOS,RYA128    ,   ,          ,Y,Y,IPS01008352      ,U450937794,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/14/2017,SOS,RYA130    ,   ,          ,Y,Y,IPS01008353      ,U450937794,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/14/2017,SOS,RYA130    ,   ,          ,Y,Y,IPS01008354      ,U450937794,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA045    ,   ,          ,Y,Y,IPS01008895      ,U450939201,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA045    ,   ,          ,Y,Y,IPS01008896      ,U450939201,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA045    ,   ,          ,Y,Y,IPS01008897      ,U450939201,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA045    ,   ,          ,Y,Y,IPS01008898      ,U450939201,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA045    ,   ,          ,Y,Y,IPS01008899      ,U450939201,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA045    ,   ,          ,Y,Y,IPS01008900      ,U450939201,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA045    ,   ,          ,Y,Y,IPS01008901      ,U450939201,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA047    ,   ,          ,Y,Y,IPS01008888      ,U450939201,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA047    ,   ,          ,Y,Y,IPS01008889      ,U450939201,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA047    ,   ,          ,Y,Y,IPS01008890      ,U450939201,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA047    ,   ,          ,Y,Y,IPS01008891      ,U450939201,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA047    ,   ,          ,Y,Y,IPS01008892      ,U450939201,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA047    ,   ,          ,Y,Y,IPS01008893      ,U450939201,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA047    ,   ,          ,Y,Y,IPS01008894      ,U450939201,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA055    ,   ,          ,Y,Y,IPS01008723      ,U450938489,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA055    ,   ,          ,Y,Y,IPS01008724      ,U450938489,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA055    ,   ,          ,Y,Y,IPS01008725      ,U450938489,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA055    ,   ,          ,Y,Y,IPS01008726      ,U450938489,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA055    ,   ,          ,Y,Y,IPS01008727      ,U450938489,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA055    ,   ,          ,Y,Y,IPS01008728      ,U450938489,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA055    ,   ,          ,Y,Y,IPS01008729      ,U450938489,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA057    ,   ,          ,Y,Y,IPS01008730      ,U450938489,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA057    ,   ,          ,Y,Y,IPS01008731      ,U450938489,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA057    ,   ,          ,Y,Y,IPS01008732      ,U450938489,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA057    ,   ,          ,Y,Y,IPS01008733      ,U450938489,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA057    ,   ,          ,Y,Y,IPS01008735      ,U450938489,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA057    ,   ,          ,Y,Y,IPS01008736      ,U450938489,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/16/2017,SOS,RYA057    ,   ,          ,Y,Y,IPS01008737      ,U450938489,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/19/2017,SB1,1H082A    ,   ,          ,Y,Y,IPS01009286      ,U450939610,Hold,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/19/2017,SOS,RYA018    ,   ,          ,Y,Y,IPS01009288      ,U450939610,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/19/2017,SOS,RYA018    ,   ,          ,Y,Y,IPS01009289      ,U450939610,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/19/2017,SOS,RYA018    ,   ,          ,Y,Y,IPS01009290      ,U450939610,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/19/2017,SOS,RYA018    ,   ,          ,Y,Y,IPS01009291      ,U450939610,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/19/2017,SOS,RYA020    ,   ,          ,Y,Y,IPS01009206      ,U450939433,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/19/2017,SOS,RYA020    ,   ,          ,Y,Y,IPS01009207      ,U450939433,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/19/2017,SOS,RYA020    ,   ,          ,Y,Y,IPS01009292      ,U450939610,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/19/2017,SOS,RYA020    ,   ,          ,Y,Y,IPS01009293      ,U450939610,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/19/2017,SOS,RYA022    ,   ,          ,Y,Y,IPS01009208      ,U450939433,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/19/2017,SOS,RYA022    ,   ,          ,Y,Y,IPS01009209      ,U450939433,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/19/2017,SOS,RYA022    ,   ,          ,Y,Y,IPS01009210      ,U450939433,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/19/2017,SOS,RYA022    ,   ,          ,Y,Y,IPS01009211      ,U450939433,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/19/2017,SOS,RYA024    ,   ,          ,Y,Y,IPS01009212      ,U450939433,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/19/2017,SOS,RYA024    ,   ,          ,Y,Y,IPS01009213      ,U450939433,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/19/2017,SOS,RYA024    ,   ,          ,Y,Y,IPS01009215      ,U450939433,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/19/2017,SOS,RYA024    ,   ,          ,Y,Y,IPS01009216      ,U450939433,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/19/2017,SOS,RYA026    ,   ,          ,Y,Y,IPS01009214      ,U450939433,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/19/2017,SOS,RYA026    ,   ,          ,Y,Y,IPS01009217      ,U450939433,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/19/2017,SOS,RYA026    ,   ,          ,Y,Y,IPS01009218      ,U450939433,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/19/2017,SOS,RYA026    ,   ,          ,Y,Y,IPS01009219      ,U450939433,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA006    ,   ,          ,Y,Y,IPS01009324      ,U450939798,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA006    ,   ,          ,Y,Y,IPS01009325      ,U450939798,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA006    ,   ,          ,Y,Y,IPS01009326      ,U450939798,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA006    ,   ,          ,Y,Y,IPS01009327      ,U450939798,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA008    ,   ,          ,Y,Y,IPS01009328      ,U450939798,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA008    ,   ,          ,Y,Y,IPS01009329      ,U450939798,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA008    ,   ,          ,Y,Y,IPS01009330      ,U450939798,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA008    ,   ,          ,Y,Y,IPS01009331      ,U450939798,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA012    ,   ,          ,Y,Y,IPS01009336      ,U450939798,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA012    ,   ,          ,Y,Y,IPS01009337      ,U450939798,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA040    ,   ,          ,Y,Y,IPS01009438      ,U450939916,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA040    ,   ,          ,Y,Y,IPS01009439      ,U450939916,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA040    ,   ,          ,Y,Y,IPS01009440      ,U450939916,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA040    ,   ,          ,Y,Y,IPS01009441      ,U450939916,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA042    ,   ,          ,Y,Y,IPS01009434      ,U450939916,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA042    ,   ,          ,Y,Y,IPS01009435      ,U450939916,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA042    ,   ,          ,Y,Y,IPS01009436      ,U450939916,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA042    ,   ,          ,Y,Y,IPS01009437      ,U450939916,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA044    ,   ,          ,Y,Y,IPS01009430      ,U450939916,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA044    ,   ,          ,Y,Y,IPS01009431      ,U450939916,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA044    ,   ,          ,Y,Y,IPS01009432      ,U450939916,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA044    ,   ,          ,Y,Y,IPS01009433      ,U450939916,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA046    ,   ,          ,Y,Y,IPS01009428      ,U450939916,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA046    ,   ,          ,Y,Y,IPS01009429      ,U450939916,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA046    ,   ,          ,Y,Y,IPS01009484      ,U450939945,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA046    ,   ,          ,Y,Y,IPS01009485      ,U450939945,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA048    ,   ,          ,Y,Y,IPS01009480      ,U450939945,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA048    ,   ,          ,Y,Y,IPS01009481      ,U450939945,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA048    ,   ,          ,Y,Y,IPS01009482      ,U450939945,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA048    ,   ,          ,Y,Y,IPS01009483      ,U450939945,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA050    ,   ,          ,Y,Y,IPS01009476      ,U450939945,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA050    ,   ,          ,Y,Y,IPS01009477      ,U450939945,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA050    ,   ,          ,Y,Y,IPS01009478      ,U450939945,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
U45,SUNPCA01  ,6/20/2017,SOS,RYA050    ,   ,          ,Y,Y,IPS01009479      ,U450939945,SPC,518081,PVM SPR-E20-435-COM 4 B1 PV4 1KV L ,40,EA ,"2,176",160.26,PL  ,1,6
